Protein	hpt_T1_rep1	hpt_T1_rep2	hpt_T1_rep3	hpt_T1_rep4	hpt_T2_rep1	hpt_T2_rep2	hpt_T2_rep3	hpt_T2_rep4	hpt_T3_rep1	hpt_T3_rep2	hpt_T3_rep3	hpt_T3_rep4
WP_003517145.1	22.87391	20.6561	22.09088	23.11919	22.56857	23.38303	23.13839	23.54705	23.50195	21.94352	23.25868	24.4592
WP_003515290.1	24.49948	23.76313	25.62107	26.06303	27.6135	26.40301	27.67891	27.34778	25.19262	27.25778	25.98006	28.29293
WP_003515663.1	28.17546	26.083	26.61087	26.2766	26.35541	26.35844	25.18637	26.99943	26.1051	27.71568	26.68413	25.65959
WP_003512183.1	31.71591	31.52061	31.88558	31.87842	32.30945	32.32937	32.11446	31.82312	30.75909	32.30949	31.26279	31.33107
WP_003514554.1	25.42813	24.86556	25.18779	25.15453	25.60182	26.12719	25.33857	25.28483	23.51168	25.662	24.53934	23.88229
WP_003517592.1	25.07763	25.41788	25.74611	26.27054	24.02048	25.06733	24.04017	23.08873	22.35313	24.39778	18.29413	22.33895
WP_003517147.1	26.50298	26.15271	26.64105	26.1949	26.81999	26.24901	26.29443	26.97291	27.33848	27.13775	27.72629	28.15392
WP_003520705.1	23.17873	23.03253	23.55097	23.4217	21.80655	23.31624	22.34128	23.05482	22.18059	19.62635	22.56469	22.77487
WP_003515754.1	26.70492	26.52854	26.58367	25.60995	25.67666	26.93726	25.68282	24.84131	26.66576	26.14757	26.38426	26.42045
WP_003513126.1	29.15215	28.88632	28.86307	28.85389	29.01642	29.14421	28.94974	29.12803	29.06314	29.05226	28.89868	28.8168
WP_003517982.1	22.45344	20.7436	21.32936	21.51868	20.81223	22.04893	18.16066	21.92004	18.54317	21.43006	18.9538	19.70683
WP_003515869.1	25.92997	25.7092	26.51442	26.04674	25.98242	26.23599	25.99582	26.28181	25.6532	26.38779	25.34313	25.85172
WP_003514573.1	24.95814	24.71813	25.4551	26.48316	26.39283	25.37799	26.37317	26.50533	19.9932	25.40463	25.05242	25.20296
WP_003517177.1	25.60756	25.25056	24.63925	25.23719	24.96578	25.36141	25.09238	26.1628	23.82976	25.50129	24.21962	23.47858
WP_003518814.1	25.68785	25.9803	25.49424	26.00957	23.70828	26.96249	24.5936	25.76701	25.68034	26.32241	25.91028	25.68537
WP_003517984.1	26.69154	25.99945	26.85774	25.69573	27.36761	25.89534	25.53496	26.36801	27.77298	26.87747	26.7294	27.08961
WP_003512807.1	22.65381	23.64528	24.08742	21.71894	22.62951	24.2457	20.56601	20.15493	23.43259	23.19891	19.78436	22.20626
WP_003514575.1	25.78872	25.95815	26.81647	25.67613	26.23943	25.78214	25.41295	26.09224	25.98774	25.98678	25.54588	25.48025
WP_003513122.1	19.48299	22.37441	22.86393	21.97669	19.82453	23.94367	22.19486	20.1284	18.44021	20.23042	19.53607	22.95637
WP_003514095.1	24.7254	19.74425	22.90947	24.19616	20.00676	19.87281	20.4782	20.911	18.53397	26.02843	24.8469	24.62645
WP_003517153.1	25.32669	24.87609	25.37615	25.79926	25.02425	24.98041	25.37853	25.26008	24.12006	25.94529	24.60687	25.18364
WP_003513615.1	28.25796	27.8862	27.9549	27.9426	28.40191	27.83233	28.15348	27.52414	27.89499	28.26883	27.95267	28.44388
WP_003516767.1	23.9184	25.35099	26.07245	25.96422	23.84492	27.07009	23.95223	25.95563	26.3184	19.6946	25.15486	25.51395
WP_003517752.1	26.87656	25.93842	26.70756	26.51951	26.53476	26.22354	26.32704	27.05459	26.44064	26.48652	26.4918	26.91064
WP_003517204.1	23.25627	23.50291	23.50487	23.44584	23.3997	23.38144	24.3925	23.44776	24.27725	19.14319	19.15005	22.89173
WP_003513404.1	22.48782	22.30585	21.82084	22.30238	21.92113	20.67775	18.97585	22.02759	19.17338	20.66904	22.05309	20.6131
WP_003515387.1	23.30949	22.81814	24.82046	24.41167	24.50563	25.28255	25.29765	27.10264	19.97842	24.15083	24.55726	26.00055
WP_003517992.1	20.29738	25.46409	25.62649	24.26688	20.03944	23.56712	25.70671	25.29449	25.68506	25.51605	19.74848	19.68107
WP_003521649.1	23.27924	22.50339	23.0346	22.90853	23.10726	23.46178	22.64561	22.79685	22.8027	22.18836	22.38036	21.01644
WP_003514503.1	25.39257	23.70681	20.44242	23.89636	24.16392	19.51694	23.64399	23.19704	23.89906	23.83856	23.21552	23.62395
WP_003512687.1	28.26074	26.16484	26.26031	25.27452	26.67187	25.97447	27.08497	26.71173	27.50359	26.78228	19.40062	28.15719
WP_003516870.1	21.81057	20.41813	21.7145	21.88064	22.09385	20.81324	21.60253	22.1628	21.70439	23.86032	21.19097	21.17263
WP_003515024.1	31.56983	31.30313	31.2541	31.26388	28.04199	28.68918	31.33303	27.12572	19.73776	19.97762	29.75771	30.44215
WP_003516320.1	19.93627	20.29092	19.46243	20.44336	23.17107	20.22722	23.29915	19.40179	19.36359	19.5033	20.27488	18.3496
WP_003512220.1	19.10491	20.03453	24.72877	24.08282	23.54741	25.18846	19.80385	23.71075	19.94364	24.72117	19.17648	25.64864
WP_003517588.1	26.40875	25.28288	24.6839	22.62744	26.14273	26.21901	25.75906	25.99518	26.56875	25.25267	19.805	26.64308
WP_003515501.1	23.82788	23.10729	23.69559	21.78818	23.06174	24.53199	18.39425	24.15061	22.41083	23.08059	20.40102	23.18262
WP_003517436.1	26.69412	26.04871	24.99108	27.07331	26.10568	27.60668	27.16665	27.24102	27.14239	26.72566	26.8388	27.06514
WP_003517088.1	28.84244	29.04235	29.26588	29.30325	28.64305	29.03871	28.57409	29.35127	28.93637	29.08862	29.17481	28.85342
WP_003517249.1	21.69829	18.88052	21.60507	23.02489	22.62474	22.346	22.54358	22.81555	19.60647	25.42473	19.50041	21.44086
WP_003517657.1	25.15046	22.89579	24.36611	25.87402	26.025	25.33216	25.46348	25.18262	22.79632	19.48433	25.31731	26.13139
WP_003515849.1	30.72423	30.60002	30.47731	30.68762	30.50427	30.65736	30.60718	30.40189	30.80663	30.32204	30.44931	30.96041
WP_003517800.1	23.86028	23.57908	23.17564	23.53418	24.02582	23.44625	22.73338	23.74455	20.45388	19.64329	19.37732	23.89813
WP_003515758.1	27.88077	27.55759	28.03769	26.77199	27.06344	26.3199	25.92221	26.24269	26.23514	26.37078	25.67592	26.26794
WP_003515507.1	26.45004	26.76464	27.13552	26.55822	25.77781	27.59311	27.11737	26.624	26.32853	26.2412	27.67261	27.04164
WP_003514463.1	19.9778	19.76134	19.96968	20.34196	27.32475	23.33344	27.10208	27.48111	26.1966	27.16391	25.76194	26.87226
WP_003512363.1	25.92653	27.19641	29.05861	27.75423	26.03075	28.00706	26.64524	28.79242	29.93774	29.69097	29.55566	29.17298
WP_003513400.1	24.21106	24.18793	24.76778	22.7913	23.86888	24.86756	23.71335	24.48093	24.36148	24.49304	23.76353	24.18383
WP_003517802.1	24.11091	22.17258	23.93942	23.55042	24.5927	23.87663	23.98821	21.77799	19.38922	25.66534	20.47423	23.44832
WP_003517491.1	27.89555	27.6062	28.23134	28.18065	28.05659	27.97953	28.3291	28.25585	28.69633	27.49025	28.18308	27.99717
WP_003520820.1	32.83389	32.46194	32.26685	32.87851	32.36138	32.38795	32.35527	32.34028	29.38523	32.91414	32.71427	32.91248
WP_003518120.1	23.79751	25.90839	26.41092	26.86096	26.42489	27.55801	26.55857	25.98508	26.14443	26.28132	23.50711	22.65633
WP_003517754.1	23.78901	20.30028	24.03234	24.81766	24.13755	25.10626	26.50752	24.89137	24.85106	25.20759	19.01741	24.86725
WP_003516862.1	21.3345	23.62417	24.34858	23.19235	24.2734	23.51881	24.25802	23.7011	19.99843	23.12799	23.51079	24.13503
WP_003513402.1	22.92257	21.68997	22.93361	21.90571	21.44223	21.9638	21.89457	19.53631	20.57614	20.09696	23.25323	19.5349
WP_003512983.1	25.04734	24.54549	24.3914	25.40092	24.99621	23.69571	20.33364	22.74955	19.7032	24.35594	23.16798	24.69511
WP_003515841.1	25.01221	22.8658	21.45997	22.20001	21.55511	21.77864	22.05192	23.63536	23.21127	23.97157	21.82017	21.92012
WP_003518593.1	27.1544	27.12665	27.40623	26.90903	27.48988	27.81965	27.4276	27.54712	27.25029	26.98205	26.57338	26.99247
WP_003518136.1	22.95859	19.0117	20.37048	22.81548	22.43243	23.1365	22.94304	22.45447	19.58388	23.05356	22.23095	22.45054
WP_003517208.1	26.94142	26.7469	26.7068	26.28898	26.17787	25.40618	25.78757	27.02739	25.75284	26.70293	26.10382	26.30887
WP_003517778.1	29.63519	29.33827	29.22032	28.86006	28.42782	28.96768	28.9334	28.76901	29.41507	28.51039	28.70152	28.94939
WP_003517457.1	25.59634	26.03368	23.78116	24.32298	24.34442	23.02079	24.46627	23.97845	27.18082	25.08744	22.12336	25.73551
WP_003515764.1	28.3291	28.14403	28.546	28.42664	28.5248	27.80307	28.15041	27.70745	29.12707	27.83418	27.96713	27.91541
WP_003516351.1	25.51326	23.95625	25.58389	25.66177	23.97962	23.60808	23.56588	24.31435	23.41545	23.98153	23.07138	22.99858
WP_003515847.1	26.32743	26.3257	26.50316	25.96479	26.57662	27.13358	26.52404	26.7786	25.13671	26.23263	24.70897	26.04902
WP_003519332.1	25.55822	28.6003	26.53461	27.00939	28.89703	26.16767	26.90418	25.08279	22.46397	26.98149	19.8559	22.76357
WP_003518444.1	24.96455	24.71006	24.03962	28.09073	28.43873	28.2489	25.60996	26.38327	28.40695	27.61119	26.86746	25.92614
WP_003518745.1	22.22368	21.13976	21.96787	23.90499	23.36293	21.64847	22.76012	23.72653	22.74184	22.98886	20.53221	21.44674
WP_003515762.1	27.25668	26.64848	27.56952	27.21379	26.54464	26.98935	26.90507	27.24109	27.09259	28.2699	27.34932	27.43586
WP_003515855.1	28.34151	28.12352	28.28131	28.48266	27.92847	28.44182	28.38732	28.19579	28.86026	28.24129	28.41064	28.42552
WP_003519334.1	29.19409	28.78778	28.73253	28.77001	28.59339	27.51029	28.46493	28.51107	29.64384	28.2453	28.31144	28.3685
WP_003518743.1	22.20279	23.38417	22.78423	23.40068	22.82637	22.83801	23.1075	22.80591	20.6471	22.15634	22.26028	21.67264
WP_003512370.1	24.47831	25.86339	24.47065	23.27728	23.87218	23.26691	25.21113	24.79103	24.48331	23.43497	24.91993	24.06295
WP_003514668.1	24.96403	26.49283	18.96653	27.42374	25.88878	27.56069	18.32708	24.49183	19.23504	25.3556	24.00067	23.90886
WP_003515873.1	23.20613	24.24909	21.48571	23.79504	24.54791	25.575	23.9409	23.75058	23.96658	24.96088	23.18008	24.08869
WP_003514181.1	27.0388	27.94896	27.35102	27.12418	27.30686	28.78821	26.65652	27.83803	28.21037	27.52506	28.08747	27.5866
WP_003515871.1	24.87261	25.03788	25.24417	24.6849	24.99582	25.94004	25.3103	24.7934	26.10154	25.58934	25.37462	25.10048
WP_003513581.1	31.81315	30.99249	30.65037	31.61748	30.21515	31.67645	31.94042	31.47032	30.39063	31.2637	31.51207	31.9477
WP_003514861.1	19.55558	21.08944	19.18324	19.86083	20.38779	20.75065	20.1106	20.50341	20.7033	20.65845	19.80974	19.50926
WP_003512374.1	20.07077	20.47012	19.62241	20.26874	19.86991	19.85463	19.14932	25.8617	20.00302	20.7197	20.53185	25.39451
WP_003517742.1	24.55294	24.71114	25.03399	25.07469	25.07366	23.77702	25.30073	24.46776	23.72053	25.40646	24.62941	24.3362
WP_003515511.1	25.36509	25.59524	24.63543	25.085	25.3236	25.99533	25.50584	25.24179	24.32761	25.48339	24.62443	25.40935
WP_003515405.1	29.74493	29.69983	29.50624	29.52421	29.73795	29.81511	29.19942	29.33544	29.47089	29.7237	29.35591	29.09123
WP_003514440.1	20.6046	21.55963	20.97606	18.83986	26.159	20.39181	25.33085	25.59937	25.54657	22.24305	23.32737	24.46771
WP_003517254.1	19.20712	25.75033	25.61365	28.55716	24.84947	20.13987	26.89028	25.13262	27.58558	27.21314	20.91409	22.8776
WP_003519255.1	22.34934	21.03285	23.57289	21.7153	22.60495	22.3262	21.77459	20.87857	20.51115	21.50149	20.38986	20.16433
WP_003519151.1	26.65472	25.44777	25.68309	26.12065	26.91598	25.6389	26.64307	26.16636	25.70534	25.84117	25.7107	25.16055
WP_003516591.1	26.22523	26.51433	26.78108	26.58225	26.72367	25.6779	26.78741	26.59146	26.64173	26.42622	26.0911	26.51811
ADU73719.1	23.72178	23.87614	26.07435	25.829	20.51485	24.29318	23.5352	19.86592	26.0647	25.12653	25.14492	24.29042
WP_003518898.1	28.02566	29.07351	29.10298	30.14947	30.51518	30.10238	30.71189	27.84221	20.70295	29.99424	29.99675	29.98013
WP_003516593.1	21.61269	21.87845	19.73402	19.57215	21.93795	22.9261	20.10069	20.05398	21.07344	20.56147	20.96339	17.86924
WP_003520980.1	29.18184	29.34648	29.30988	29.26876	28.91877	28.91462	29.105	29.63912	29.2649	29.73875	29.22994	29.5339
WP_003513826.1	28.26633	28.21099	28.72314	28.63498	28.0444	28.19768	28.19464	27.55245	28.2482	28.10373	27.5573	28.3533
WP_003511577.1	25.29713	25.68716	23.52523	25.53776	25.98591	25.21067	25.92635	24.73743	26.68789	25.49542	24.62062	27.34758
WP_003518755.1	22.28582	20.9944	22.84158	23.77046	23.04262	23.98954	23.0212	22.67379	22.27095	21.92699	18.84164	18.02022
WP_003513535.1	28.46576	28.67912	28.31029	28.75551	25.28712	25.22487	29.25822	26.65912	25.53813	28.45945	27.52147	25.92576
WP_003516581.1	24.14947	22.85913	22.85384	23.07488	22.80077	22.13098	22.27043	22.1583	22.02697	22.00124	20.16251	21.72277
WP_003512922.1	19.71989	23.58715	22.9157	19.06043	20.6992	19.0059	22.79764	22.82	20.56532	22.47647	21.07068	19.67167
WP_003520797.1	27.00266	27.48058	27.95926	27.44122	27.36438	27.16012	27.26025	27.29973	26.82242	28.70881	27.33394	26.67098
WP_003511913.1	24.08357	25.56237	21.37079	24.39458	24.25198	26.67507	21.6007	26.1755	21.12123	26.76975	20.44635	27.17523
WP_003518757.1	27.24599	27.12177	26.67301	27.29404	27.01604	28.2825	27.21175	26.92222	26.8067	25.32109	26.33229	27.18204
WP_003517659.1	24.44133	18.84276	19.10246	24.6039	24.56932	19.87143	21.27838	25.21849	19.06466	25.28256	18.64803	25.12697
WP_003519966.1	27.98389	27.9138	27.5734	27.44875	27.86304	27.39806	27.58536	27.97461	27.11261	28.3084	27.81961	27.45377
WP_003512665.1	20.54459	19.42816	19.13327	19.50739	18.39979	20.40101	19.58028	24.20974	21.22523	25.31138	20.00273	25.28883
WP_003512262.1	26.15001	26.54372	26.66114	26.93801	27.8915	27.12786	27.09171	26.54081	26.58582	26.98874	28.27862	28.65315
WP_003517004.1	29.7817	29.47303	29.72419	29.87894	29.60014	29.82064	29.62572	28.72696	29.00613	29.56658	28.72839	29.22673
WP_003511915.1	28.24895	25.78974	25.84626	27.55928	25.72852	25.77884	28.70221	24.60408	25.81952	26.01022	24.65361	25.77175
WP_003513523.1	29.17759	29.20913	26.15073	29.08599	22.57718	28.85725	28.89706	26.26785	28.40856	29.70897	29.41216	29.01284
WP_003514859.1	19.35528	19.7531	20.80594	19.62099	23.91393	19.1348	21.7986	21.32279	20.62008	18.85746	18.42212	26.1144
WP_003518684.1	28.77821	29.07954	28.94174	28.8973	29.0369	29.09746	28.9373	29.08248	28.37338	28.82928	28.58027	28.60668
WP_003518007.1	27.87533	27.78009	27.07587	28.02316	28.66038	28.28864	28.03709	28.27948	18.877	27.15154	28.31598	27.29096
WP_003516278.1	22.68404	23.20953	22.2073	23.44797	23.54196	22.80007	22.31094	23.8991	23.16252	23.05576	23.2892	23.24306
WP_003516211.1	28.72562	27.35883	28.1078	28.51534	27.03313	28.89694	28.46827	28.38301	27.78542	28.57404	28.03998	28.65599
WP_003513521.1	30.01684	30.10964	29.47251	30.05653	30.31837	29.18501	29.91058	29.59444	29.61459	29.78136	29.05607	30.74893
WP_003519155.1	26.2181	25.26694	26.10888	27.56291	25.71605	25.60261	27.6489	26.41474	26.18544	26.3754	24.99528	25.82791
WP_003519257.1	22.88986	22.37057	22.88842	23.03327	22.86967	21.18951	23.37551	23.51866	21.42774	21.87261	20.34214	21.64885
WP_003519135.1	23.33467	22.65088	22.7389	22.85237	23.009	21.75215	21.90879	25.14926	24.82193	24.68686	23.04976	25.06603
WP_003515926.1	27.89168	26.21032	26.34186	26.4224	25.6781	25.89925	26.13386	26.79937	25.1301	25.18813	25.58004	25.44261
WP_003517348.1	25.02482	25.53547	25.86046	24.9774	28.58481	28.09521	27.75212	27.66896	28.10418	27.91914	25.855	27.1788
WP_003519133.1	26.88302	26.89099	26.62628	27.07198	27.38481	27.07439	26.90817	27.12993	25.98203	25.72972	24.69915	26.88573
WP_003516276.1	20.083	20.07132	21.89463	18.97821	20.73271	21.28761	20.32233	22.15691	20.19009	20.24796	20.96926	19.59058
WP_003518494.1	27.01075	27.55121	24.11847	23.31848	27.29654	25.3179	23.19878	24.32207	23.77053	27.261	23.29208	23.76005
WP_003517346.1	24.63723	24.43184	25.4287	25.20086	25.62643	24.56695	24.87373	25.7185	25.50124	25.18332	25.64492	25.29988
ADU75701.1	20.05344	19.15408	20.06936	28.60706	20.64754	19.17948	20.92112	27.65355	18.65803	19.89211	20.06374	18.84289
WP_041740123.1	20.61928	19.65615	21.082	19.00956	19.19044	21.17647	18.88879	19.63409	21.12693	19.88142	19.06591	18.55398
WP_003516520.1	26.28142	26.11555	26.41278	26.10532	26.55335	26.45207	26.30653	26.24486	25.76931	26.61756	25.28491	25.63766
WP_003516173.1	25.10438	22.54874	23.00362	24.01351	24.52858	26.00912	23.66628	25.75242	26.49851	25.82494	22.65879	26.30274
WP_003513047.1	26.16783	26.139	26.21425	25.32379	25.40141	26.54787	25.97045	25.40963	25.58751	25.11894	23.68206	26.34284
WP_003513533.1	25.52606	26.38462	26.51944	26.75172	23.91492	23.96674	24.06634	23.29579	22.66882	23.9074	21.5339	22.56202
WP_003517935.1	25.26784	25.29006	23.93394	23.92188	24.30486	24.7767	23.7436	24.17456	23.8522	27.00252	24.55005	24.547
WP_003515687.1	27.9126	27.87687	24.1825	25.84149	26.0852	26.81233	26.28518	27.89309	28.56612	28.44051	28.99928	29.05008
WP_003516522.1	27.24471	26.99014	27.65801	26.62752	26.25186	27.10039	26.88362	26.50021	26.25279	26.7384	26.83275	25.3884
WP_003515853.1	19.70126	25.94306	19.1936	24.65089	26.74178	25.3658	24.48305	25.1152	20.24922	25.40146	19.67103	23.69111
ADU75717.1	20.25163	18.90895	20.46184	20.71193	19.9935	20.5679	20.65307	19.73548	19.28204	19.93344	19.06468	26.31493
WP_003515604.1	22.448	22.34626	22.76403	22.21667	22.25083	22.89333	22.17711	22.25153	22.7038	25.12775	20.87231	18.29187
WP_003516200.1	26.64243	26.49311	26.0742	25.84939	26.12403	25.7007	26.35921	26.55285	25.72274	25.68157	25.60335	26.12237
WP_003513089.1	19.9935	21.0867	19.24358	19.96227	26.75269	23.34429	26.70848	26.14949	19.86857	25.49159	23.57539	24.16982
WP_003517796.1	24.45099	19.4033	20.68093	20.9929	18.62635	24.8245	20.51323	23.78004	19.28085	24.03428	21.10113	19.66844
WP_003511635.1	22.45246	22.23354	19.91486	19.07097	20.69224	20.87673	20.45919	20.02503	21.03296	23.30509	18.53525	20.25089
WP_003517389.1	25.87254	25.97661	25.79451	26.31588	27.11804	24.45403	24.10534	26.39084	27.83951	27.16312	24.7148	26.44517
WP_003519061.1	31.06749	31.21928	31.00826	30.83144	30.63168	30.61459	30.93725	30.58116	30.57895	31.53667	31.26717	31.49691
WP_003513808.1	27.01908	26.91677	26.72241	27.23944	26.894	27.07614	27.6437	27.56712	27.79943	27.64513	27.09209	27.99455
WP_003517395.1	26.36623	26.14836	26.64838	25.544	26.59863	28.65705	26.17252	26.45193	25.955	26.50097	26.57135	26.40182
WP_003512050.1	27.18571	27.17894	27.41127	27.58848	27.58824	27.78356	28.56418	28.39203	27.86496	27.83827	27.2951	26.74134
WP_003514339.1	24.90526	24.40896	25.22467	24.82693	24.93699	24.6845	24.30327	23.95174	21.25474	24.98056	24.69589	25.09967
WP_003515904.1	29.80296	29.72826	30.25082	29.5687	29.61493	29.81997	29.48167	29.61115	29.5007	30.28279	29.49951	30.10477
WP_003516139.1	25.19945	24.77797	25.14684	25.10416	23.59633	23.8641	25.11955	25.77096	18.76769	24.35057	22.46175	22.87868
WP_003513878.1	23.80665	23.80174	23.16718	20.36172	24.18328	23.61284	24.88276	23.98986	19.37643	24.96387	23.44938	25.00125
WP_003515365.1	28.99309	29.58528	29.17941	29.50628	28.73511	28.81954	29.03332	28.76901	28.61677	29.0168	28.49861	28.84766
WP_003514757.1	18.83169	20.45455	19.8454	19.12183	20.50734	21.63849	20.35808	20.26817	25.3556	19.8099	28.51443	19.12453
WP_023062381.1	26.64402	28.06578	28.73294	27.05083	28.92017	28.85151	27.40949	22.85755	28.40986	27.65854	28.34197	27.08009
WP_003513884.1	24.47278	25.26443	24.68323	20.5847	24.50666	24.67404	24.64842	24.57122	25.49367	24.3742	24.6968	24.20241
WP_003515900.1	25.72729	25.84729	26.00987	25.50441	25.64528	25.06916	25.65087	25.28221	23.45415	25.48894	24.4084	24.76625
WP_003516144.1	26.39993	28.0512	26.66893	27.97534	25.85487	25.18526	25.75245	26.12339	26.87434	27.01076	26.73358	27.14157
WP_003513078.1	25.72826	24.56432	24.43415	25.33936	26.24717	26.47465	25.92	26.11974	24.46841	25.66295	25.42813	24.72985
WP_003513886.1	19.71847	19.85192	20.37407	19.80503	18.5612	18.9688	19.36348	20.54391	20.75898	19.30216	19.16329	20.04685
WP_003517480.1	28.28712	28.50452	28.32628	28.26326	28.41709	28.05182	27.55926	27.7548	28.0599	28.37456	27.92048	28.12481
WP_003511603.1	26.53759	18.38896	20.4543	19.73434	26.47273	24.41635	22.74212	20.57601	21.03299	23.11872	20.58965	19.6615
WP_003516227.1	25.6968	25.63615	26.92041	26.92843	26.44813	26.29975	25.99741	26.60938	26.03677	26.34634	24.69198	25.60306
WP_003519011.1	20.26105	20.02617	20.90133	20.2724	20.29102	21.24039	19.87829	21.55007	19.57583	19.03198	20.87235	20.32942
WP_003512179.1	28.48707	27.68889	28.5232	29.02448	26.67461	27.81375	27.2965	27.63898	29.20434	28.66193	28.05963	30.6445
WP_003517957.1	24.57992	26.39652	27.29467	26.93832	24.88944	27.31995	25.37902	26.64967	24.82111	27.94348	24.65958	26.3683
WP_003512384.1	23.4133	24.34908	24.27955	23.74373	23.47915	25.28306	24.60173	24.59392	19.42121	24.13933	19.36901	24.39277
WP_003513604.1	25.17867	24.61861	24.60089	26.79006	24.28448	24.36292	24.12073	24.45638	24.49612	24.23	24.18763	23.922
WP_003518265.1	21.85029	19.84636	21.06161	20.35405	19.35868	23.10205	23.26422	21.23307	19.88105	21.73911	19.20949	19.03445
WP_003514331.1	24.95931	24.71725	25.29711	24.28642	25.42034	24.66624	25.32904	25.47511	22.81967	24.8433	19.6839	24.80231
WP_003513913.1	24.8019	24.4117	26.18502	26.30435	25.28163	26.00587	26.2994	26.55256	25.77967	25.76506	24.78172	24.69
WP_003512177.1	30.70026	30.25596	29.38108	30.05359	29.89527	30.48907	30.34772	29.69536	29.65076	30.54199	30.8786	30.56749
WP_003513911.1	28.24172	27.91972	28.48207	28.33056	28.50691	28.17996	28.58531	28.20991	28.30231	27.91841	27.63241	28.16503
WP_003512175.1	29.5559	29.56359	29.50563	29.39365	29.52596	29.60026	29.36493	29.70331	29.72436	29.55819	29.89323	30.33495
