hpt_T1_rep1	hpt_T1_rep2	hpt_T1_rep3	hpt_T1_rep4	hpt_T2_rep1	hpt_T2_rep2	hpt_T2_rep3	hpt_T2_rep4	hpt_T3_rep1	hpt_T3_rep2	hpt_T3_rep3	hpt_T3_rep4
WP_003515463.1	28.9716155582757	27.7918941239826	27.0147164722858	28.5910142493861	24.938111782495	27.0175638220171	28.4335451462421	27.3736364939183	26.4056084262384	25.5009064150963	27.5230944780369	27.7195175243307
ADU75522.1	26.7963403614272	27.2684837725959	27.454883647124	27.1444049150169	25.1216918970608	26.3636591565447	25.449300291786	26.3853943586021	24.6485631167732	25.1406955453943	24.606384929597	24.4467193630964
WP_003518280.1	25.9774905496689	25.8807357919838	26.1043384008149	26.0577472831404	28.1920827142811	26.1319559915009	26.5867336212681	27.4965039624243	NA	28.9839244647738	24.999180642766	NA
WP_003520339.1	23.5151734114318	23.3372236484792	22.9588148274243	23.5517596477292	24.7849541367533	24.1761542975253	23.8024086101467	23.5229359152071	NA	22.4382143758093	22.2610305761179	22.9759912478894
WP_003513995.1	25.7763393609034	NA	24.4915562968777	25.7447972779114	25.2797089870348	NA	25.7378147049497	25.1542552697408	25.3095779400135	23.4400586824327	NA	NA
WP_003513588.1	25.6345778072302	25.0368249394464	25.3180149546937	25.7357382319978	25.6749237807148	25.9750309712558	25.963224076284	25.539728944469	24.8402022461267	25.528977876768	25.9495724981196	26.489286480326
WP_014522626.1	26.5424489083814	26.2712068892035	26.7284512880188	26.2842591191768	26.3365493788616	26.0689374884486	26.1801540389319	26.19090558986	26.3462561423745	26.0031743880116	25.2200434028635	25.1873550544997
WP_003513207.1	29.4969407175153	29.3831564971648	29.593868723407	29.4422043300896	28.8857734869228	30.1248969777281	29.842183220135	30.2099541975573	28.8665354638464	29.1442635549285	28.2271155553234	29.0378912130394
WP_003518401.1	23.0959401226591	24.1628838747252	23.6689074093351	24.2959128408332	24.8703324351172	23.4136210364242	24.4306581674213	23.8545678705813	22.0027403355173	24.1922285565453	24.0929373152269	23.1800942179268
WP_003518540.1	22.285452302519	23.2167564107692	22.7343899493556	23.4708686649325	23.2284251231259	23.1193808357161	22.8062090524627	23.119632438883	23.4044751490313	22.1555812509829	21.2178767321982	22.9386575529755
WP_003517142.1	26.429536973059	25.9078303106742	26.8111077368742	26.0726120390376	27.0157058265903	26.8180824384866	26.5033773918987	26.3960826278028	26.4223318906416	26.3546126662899	25.4245911292288	25.885001089589
WP_003518542.1	22.8781171515868	NA	NA	22.6463916343576	22.5197653212635	24.135390164347	23.9432048811036	NA	24.0358268066208	23.7640290804028	NA	23.3850976103351
WP_003517602.1	24.1292476345413	24.25218446894	23.7295845253902	23.3708256422807	23.7056277640685	24.0243039418652	23.542193447812	23.3658372310484	24.3805971669465	23.3298786180316	NA	23.4043164987242
WP_003520327.1	24.9542436436932	26.5173703441355	24.8666882665595	24.8436864394686	24.8481137215162	25.8277312161451	24.5886685937205	24.3231919269521	23.445778484948	27.1777157714661	24.4584722107683	24.8862611560941
ADU75526.1	NA	20.4952294791976	19.7192065642954	21.0271832671379	NA	20.5937161834447	20.3928592991494	21.0097054630857	NA	20.5714413516436	19.8009180948631	18.4778458224825
WP_003515019.1	30.5207250787352	29.9909109660534	30.4782038434507	30.574956786979	29.6815261020535	30.4842318820284	30.1676829593972	30.9723962890157	29.9051342753048	30.6746916921012	29.9115418232663	30.7623667197334
WP_003516421.1	25.9073711999935	20.1300014623644	21.9610045771134	23.6566256376572	24.4054192978142	24.8308902512019	24.0653938993669	22.4330912454329	NA	20.3061114922451	NA	23.7975910399082
WP_003516876.1	24.240157099165	25.8611272762735	24.5214032201796	24.6742797994535	23.4808437614388	24.8174152536981	24.8444950302233	25.087665731117	22.6366289660251	22.6963754570051	23.8719571320644	23.13985648017
WP_003514589.1	31.2992745751649	31.0534726164247	30.5247168143447	30.9887902808635	30.8183274988236	31.1306814120175	30.9397540026691	30.7125280338521	30.854543397789	31.0092801345183	30.9428635879318	31.3410115028482
WP_003512291.1	21.8884223816744	18.4778458224825	24.4874303420925	21.877006405404	21.8879386901814	20.4904604423041	22.4538659161631	21.1786512283303	22.0751420671074	21.2420225853698	20.8190535985815	21.4082987321099
WP_003513362.1	NA	25.1298195156754	23.7243676878272	24.5927863190045	24.6445830487758	24.718107029528	24.2446154842323	24.6078019049875	NA	24.3956995886669	24.0083643196175	25.1797286164137
WP_003514134.1	27.3545177302869	27.5494945253022	27.5306720077886	27.8922307429997	26.9416848062138	27.8710875742995	28.0349859816166	28.0595812572998	27.4262529732359	27.4915951288714	27.2828971534692	27.6890863598085
WP_003511558.1	NA	21.3172751193588	24.1506003451228	22.8244253021418	22.5615594924128	22.4229144294196	24.3499893381952	24.3854385142559	NA	21.7173422864213	NA	NA
WP_003518536.1	25.3293316179663	25.979160325589	26.2386373764709	25.9676141208798	25.8541646685578	25.4991449901094	25.918115568594	26.3212183588291	26.5155016731111	26.3427159965227	24.3164015994485	25.405878086936
WP_003515456.1	25.3531172080298	25.0449079104417	26.3363988551278	25.0274369255862	26.4709918502413	25.9391478738884	26.027629976239	25.7568294915054	25.7984001616501	26.5342163116132	26.0288343760798	26.3566874625724
WP_003513364.1	27.3312123186207	27.3000654581535	27.6674854603593	27.1916520429013	27.5067380784711	27.3601187731532	27.2773791112192	26.9953443476431	26.9756120287059	27.1469723001434	26.7985302475017	26.6835532663426
ADU74708.1	23.7471094840857	22.8485030786382	22.934359466666	23.7483217369438	24.3145047471056	24.2794520538759	NA	24.0926974978919	NA	22.3971004572369	21.2597386308766	24.2567327931411
WP_003515075.1	24.9772137585133	23.9538629523772	24.4080087303373	24.7677005931218	24.5951605620351	24.1390354407845	24.3912644161349	24.2069008134679	23.5918086023072	25.6783982003741	23.6078593808849	23.9737864046536
WP_003515678.1	27.1750342131841	26.4687852725619	26.6670974104392	26.7659810670895	27.1246486769637	27.4465230809117	26.3292960197313	26.4162133262005	27.4664365280899	25.6416584023875	26.0395081400401	26.5596041368875
WP_003515458.1	25.8041007386829	26.0386598736489	25.7523868351948	25.7492926395208	25.1822234456713	23.1715351400448	25.2616970647201	26.0165545428681	25.2828582284607	25.0114731733403	24.7847920855794	24.8132254377224
WP_003518809.1	24.4430151318557	25.0654637997486	25.2989632489867	24.1628838747252	23.1906507109759	26.1835202218503	26.065380345182	25.4883558994353	24.7033141770724	24.4570642766665	24.3216084720293	24.8756918938451
WP_003513366.1	27.4927103419239	27.5193122148628	23.6508006803795	27.3865692814791	26.9493850113656	26.3728047851582	26.788941531339	25.3898441041953	25.4095977193453	NA	21.3101022647563	NA
WP_003512636.1	24.2753384294432	24.6086956864227	24.6071871727854	24.850238456535	24.8078010678025	22.8584594289272	24.8599430491645	24.6704481522004	23.9247342742657	24.7753571485178	NA	23.1015748673142
WP_003517769.1	26.7094717302952	23.0408843163729	22.7910942275104	26.4877998824429	26.9977951741223	23.5088118534942	26.882992649405	26.1319559915009	NA	22.826523476247	NA	NA
WP_003516839.1	19.9428265438762	20.7941240136768	21.6047981170777	20.5767670480802	24.1954832709096	22.2631062688375	21.3961780225314	21.7594996967056	21.6376428321658	21.3202203263281	NA	22.3422319626437
WP_003517192.1	27.7651048341765	27.9834512892752	29.085421407348	27.5789796502021	27.8540707333828	29.1010550851885	27.6200700185284	27.6184684580543	26.4825721308038	28.1481939210993	27.9028004316599	27.0353178626918
WP_003518726.1	23.1516470917339	23.0894340261708	24.1322690237927	24.1176915140756	22.4786130701478	23.3952016885373	22.529902510532	22.2468413507389	21.7264627208998	25.4962739971207	24.0579332279461	21.9308397005136
WP_003518807.1	25.2762232721548	25.3227612257305	23.4822792742895	25.5221096992817	25.9921275123066	24.2210931646321	25.6643292099385	24.8153284303619	NA	25.1551288900062	25.5016512374132	24.4522939464182
WP_003514737.1	25.8729860287247	27.355780236522	27.1021574515327	27.0694833011659	26.6803371247626	26.5080750564834	26.2827544517824	25.8514604982038	26.776125431652	26.3925984646856	26.3153500476284	26.1397535589317
WP_003517374.1	22.7368719499074	26.6507223102964	NA	NA	27.6318288081291	24.7964640466071	27.7165188927452	26.222442577472	26.8631926069265	25.7487575794182	25.4598026332259	25.3289202980094
WP_003518801.1	25.0211224175785	24.3295419289918	26.5756015205187	24.5885347462323	24.2049075399442	25.5413918378382	25.7600182921692	25.8889097112269	NA	25.0364662419836	25.2694057129537	24.8166382064226
WP_003517026.1	23.8330114357301	27.709075803794	25.7886527301604	26.1062407286863	25.4561321890509	26.3948293505331	24.3080032196226	24.4288712682146	23.9127918936327	25.6544046793757	24.1129224222403	25.9380712389411
WP_003518034.1	23.3231413362059	24.2893131456784	24.3667345110769	23.9442413174904	24.3918935503903	23.2331571017886	22.6634736148927	23.6655384288801	22.1049420558457	23.7025709980525	NA	23.6606838313949
WP_003519085.1	25.3495755348567	24.5941637291901	23.9994565180863	24.8394221497161	24.4673431368866	24.9474121453609	24.7947478012384	NA	NA	NA	NA	24.4893562635096
WP_003517378.1	25.7575112099696	25.3478073351985	25.5223131352091	25.5773008705155	24.9072669965219	24.5195800883645	25.4348142239141	25.4421419620583	NA	26.4649773189236	26.1904350131538	26.5099536843442
WP_003516364.1	28.204533730782	28.1522561977938	27.9822101532944	28.075797655095	28.7573872863266	27.4426123465761	27.8499491857206	27.795298332914	27.8045467071399	27.6361072380844	27.2714545493488	27.8272330598667
WP_003518813.1	29.7316585381359	29.9088506531225	29.9825407875127	29.5625626670942	29.2960485483009	29.1581966115468	29.3004660928762	29.2774454374336	29.8594066381955	29.6562089492879	29.3216881861399	30.0097562724427
WP_003519089.1	28.0066518657982	27.796606138714	29.3556507461962	28.3413334278939	27.8631774883134	28.0193201425157	28.3816080482743	27.6347035485906	27.9394744255328	27.9419438960828	27.6457755479329	27.2913335905739
WP_003519329.1	25.9614555237536	27.3621529554592	26.065720640667	25.9906849579155	26.4377930106235	25.7044541314943	26.5446293400711	25.9920489981289	25.9056980668644	25.7400064876684	26.7824933328069	25.5993664510757
WP_003516284.1	27.2514758733958	27.2126888079396	27.0710143666832	26.4618989759838	27.174064196156	26.6839085091871	26.1371786782237	26.9859924711109	26.1059572730186	26.5495776857141	26.8365498336844	26.3408015552812
WP_003517715.1	30.3285631453856	29.1115882939807	29.5808598144352	29.49637170619	29.8303023063584	30.740781134122	30.5060760044926	30.0924836830678	30.2475322629705	30.3546452312367	29.268058816266	29.7320000427205
WP_003513335.1	25.1781395155787	23.2240315923677	24.2203860279013	23.5628721598603	22.1235872626012	23.5703507958115	22.2439108583163	21.4691997385174	NA	20.9451689081639	NA	NA
WP_003515550.1	25.9246118265404	26.6743928752376	26.1010163376539	26.368029542108	26.9551446904082	26.064426174711	26.7329889023582	25.7510492907665	24.462252482992	25.0535242972432	25.283356937978	26.1925538120661
WP_003516286.1	25.0553520488307	25.3514751744168	25.1042789943987	25.0797502266046	24.9575424579662	23.2468697734477	24.1020590138008	22.6519377739959	24.0551075994483	23.6669549520451	NA	24.1004111946146
WP_003515939.1	25.0041880178063	25.3250749450004	22.9814257646283	24.5806145147593	24.7368480744915	24.7045805188993	24.7002459435332	24.3011508594802	23.740845773485	23.5985041119049	NA	23.513522648374
WP_003513296.1	26.0543836755222	25.4483870051683	26.1902157964095	26.1622499418911	26.4606089330699	25.6302799272297	26.2603265074306	25.4376155025816	25.7116182667327	26.8266077974132	NA	24.7715680938113
WP_003513368.1	26.1585234074208	26.5126195292106	25.9658335424513	26.0527616310656	25.9060563245356	26.4617557345713	26.2370297628226	26.1125480658342	27.013949115782	26.1928078008398	26.1109619162417	26.6729708788103
WP_003515690.1	25.2530179427243	25.1885817733558	26.7434290644083	26.2164120207974	25.8278473917639	26.6095614396517	25.0975125185093	25.4593232573087	26.0479150671243	25.7089378280177	24.901239052358	26.1327710687613
WP_003518724.1	24.357319930793	25.6004186340048	24.0966448717737	24.0489977935615	NA	24.6338485572544	26.2870845901321	25.306964375201	25.1807774908699	25.4045268307505	24.0480130275298	25.41303031027
WP_003514158.1	27.5357469158829	27.4187720006377	27.8867637300938	28.1209457082398	26.8669779502349	28.1759820479578	25.9044578646042	27.0392172602673	27.141756599898	26.8042642458961	26.1634017437838	27.3233013702331
WP_003516358.1	25.6843641070765	25.8570474988896	25.8040302009427	25.4642561099943	26.2666943592776	25.6480039198712	25.3506457222568	25.8314736523844	25.9301577458253	25.8832521085231	25.9183577643902	25.9789468475557
WP_003512126.1	24.3620486834707	24.2948835416419	24.2969419317066	25.1400681103921	24.6356843343752	22.9936539091276	24.5847059512718	24.7062786784374	24.6710683935802	25.5425081646785	23.8896325534873	24.7760769130424
WP_003513423.1	26.4026953480876	25.9980738265695	26.7057341427685	25.6501861798468	26.963788675006	26.3484320011706	26.45302531086	26.0035377885567	26.0797752337544	26.2411369329373	26.012979673394	25.548751382913
WP_003515852.1	NA	NA	20.7310663871982	23.0937436165548	22.59337028662	23.204710336381	22.7502245804201	23.5833426952546	NA	25.2743208701733	22.063810102584	24.6772806785424
ADU73917.1	25.5458766853123	25.7826231778045	26.1686650964558	26.0637589694949	26.7610633460184	25.9517389146834	26.2288605220251	26.1810061326132	NA	26.9047592330191	NA	NA
WP_003518590.1	28.3693696308206	26.2268217080804	26.8514307427065	27.7060986664598	29.0267520245717	28.5372249950337	27.5506612850366	27.7372839294891	28.4922063028603	28.0964965499357	27.0568807181874	27.772699991996
WP_003513613.1	26.078841859548	25.7139437765027	24.727813692772	26.3713443907707	25.6685423784362	24.8503732626188	25.7236060824543	25.6339801288402	NA	25.5383026388919	23.737456618447	25.3765908720868
WP_003512104.1	27.2759164716677	26.9731204229703	27.0670957176077	27.133536183421	26.97377928475	27.1958311024681	26.7372175395495	26.6665489289855	26.5443877994165	27.8674333523348	26.4626499322532	26.7734818847703
WP_003512915.1	27.1874241878276	26.5771577411914	26.8150774280608	27.5897912361114	26.9255544745684	27.0501299902307	26.3751759307767	27.0518101875721	27.1014384879905	27.1143777675839	26.6972740845938	27.2962517540505
WP_003514304.1	31.0132042975655	30.9718405314291	31.2447619340168	31.1674038918498	30.5858000246859	29.4646838588862	31.3439894077748	31.1839270023499	30.8803536903177	31.4577199062764	29.3456081839387	30.2342241670975
WP_003517454.1	27.1425229257388	27.381234828129	27.0848131001982	27.0169973349598	26.3209768039507	26.2254249060456	26.5069330537059	27.3170799251124	25.1158440050275	26.5159821561398	25.3771117212011	27.0525824052061
WP_003519228.1	28.9774192488425	29.1351039047532	29.2534700322314	29.328226789971	29.2545066151913	29.5689082427857	29.6058705039836	29.8052156637249	29.7571951487018	29.6661669472441	29.2982399553538	29.2556794380981
WP_003517408.1	NA	NA	NA	24.3085264352467	22.0092601839966	23.4773881488028	21.2108963684764	24.0564046530664	21.9704707928598	21.6038363843304	NA	NA
WP_003515563.1	27.4206878513653	27.0660743293233	26.9358650663527	27.489534786989	28.6099864042838	26.8266917147261	27.3836327030876	28.8091098487784	27.1252965171874	27.2298146074187	26.8698960613543	27.1640574641833
WP_003514658.1	31.8475340692654	31.5408877569831	31.693747164724	31.7257573215759	32.0175673389916	31.7937562324684	31.6080587206311	30.7600977211538	31.3011382045443	31.6946403159126	30.5144396458261	31.4390134976722
WP_003512648.1	27.0818639803457	26.9691819394384	26.5119182123659	27.1003834636412	26.9941428343985	26.9069721526321	26.625576014779	28.6289507289884	25.924944812741	27.4423289579341	27.0409608167504	28.4227919131426
WP_003517797.1	25.6736846981294	25.6490113410317	26.378519221489	25.5550114139662	26.3869578863216	25.8436603634058	26.0406927743524	26.6542972088652	26.8116552635681	26.6856371135388	26.4033471112222	26.9089685481717
WP_003519337.1	27.7230305101881	27.6012088642494	27.3641146311063	28.0318788643829	27.6880668153239	27.264866261522	27.6156068927244	27.5660226562363	27.1890228062648	26.9807342414018	26.9895029545662	27.4883234379992
WP_003519170.1	25.032568046764	25.6780544353031	25.8383963126885	25.9158817551138	25.2321831453764	26.5357440443376	25.8184838473602	26.0593046537265	25.8738731802426	25.9700357069361	25.7460900474727	26.398944100413
WP_003513758.1	24.0819202016969	23.303439578345	25.4562167162723	23.3126799413729	24.6506091887516	25.4155195719218	24.9070889667355	25.3157528309579	NA	24.5447107519838	NA	24.7837910586759
WP_003517773.1	22.2978321635867	23.1615119085898	22.5194489659743	22.7482347332527	26.4065702742216	25.8228568086731	25.4802718468025	23.0304050827369	NA	26.2652695821815	NA	24.1809893985719
WP_095522196.1	26.8499792040446	27.2854310626511	27.4438891440368	27.129035237199	25.1029027098532	26.3442454449378	25.4308476774952	26.3783719282205	24.6318693666068	25.2382527189795	24.5908547038655	24.4332046093336
WP_003518633.1	27.9372336287034	28.2231903295763	28.3146237546854	28.2059065262608	27.8693976073329	27.0057172817411	27.5352397253165	27.422428678608	27.9525195472019	27.6260125008332	27.6042400457493	27.9543885278735
WP_003518893.1	22.9428388372062	22.464752657279	23.3181366856692	22.9425221046174	22.5816460875131	21.666037394677	22.0535905032766	22.3855406641837	21.3054885049087	22.9955513852713	23.1538224377171	22.1339834154399
WP_003515069.1	28.5063104439198	28.4882011397227	28.4309010892033	28.9414291499313	29.0011842277239	29.2990404780697	28.662944320642	28.6514126628429	28.0010519677286	28.8954228375082	28.8657116184524	28.2494441448782
WP_003518357.1	NA	NA	NA	NA	27.3572168808758	NA	27.3598594305778	26.9265956610005	25.4134395128716	25.8078614776299	26.1025206561045	25.7208991123516
WP_003516356.1	28.0013989896172	28.4566331649087	27.1054535464203	27.7925244000087	27.3030176504896	28.2112945806898	27.142646798851	27.2239643722209	26.5752106133246	26.9350017830159	26.5821426009116	26.1047592998411
WP_003519140.1	23.7840892036824	22.0008793434051	22.8894730185756	22.7626591750392	22.822616695825	23.6739347607939	23.702197231894	24.4332992202003	24.3581907750443	24.2782301642818	NA	23.3645445423772
WP_003513756.1	29.2788590974287	29.1162300117192	29.102215361885	29.1150341719027	28.774199193621	27.2422597543175	28.8638888419185	29.5186269157113	27.1133969813498	29.1152686502981	28.6075063402565	26.0739834976787
WP_003514672.1	30.7921501098494	31.5149613359962	30.6496457184685	31.5274933619666	31.299660248698	30.9229331233724	31.2518286017766	30.4118198494346	NA	31.0264555301711	29.958776458164	29.2816770026842
WP_003516354.1	26.0567760959074	25.9513620486367	26.1076060889153	25.9187910163825	25.7976949552853	26.7626454467091	25.8144213922357	25.3687319162479	24.668293537163	25.5869441463687	25.1482085193024	25.6704942064105
WP_003513950.1	24.6713062996314	25.4080719509515	26.0586460480014	26.272234299636	24.9340025480057	24.4936335061915	26.0698235020573	26.2335743113355	25.0455443381113	25.9434577893651	25.5285226278281	26.3208099253893
WP_003515575.1	30.300413581113	25.2223733817133	26.2234053561325	26.0839535319494	26.7482240034757	26.7407635454692	26.609770080946	26.2291476474284	26.0184746319387	26.1728858310245	25.2741839414264	25.5015006090605
WP_003515789.1	26.861407318306	26.4426735486276	27.2092516999507	27.035764851573	26.1080963329801	27.0322028446631	27.0621567832246	26.8939482459371	26.6188138442212	27.1647692313873	26.5238873584516	26.0426252298066
WP_003516513.1	26.3448293411079	26.1508147476691	26.3929826134743	26.6064552651006	26.0422878653875	26.1348912418948	26.8123532929983	26.5608211183033	25.609836907867	26.3396990356471	25.7967019923003	26.3439344211204
WP_003516352.1	28.4994955992593	28.3433667608423	28.8640984421346	28.1374805352477	27.8360352468773	27.9283209563335	28.0400294364978	27.833316141168	28.3375470082125	28.2445493141101	28.7069987429555	28.8370996223308
WP_003516374.1	26.8125305429394	26.6870003905711	27.3027908074693	26.7027559929717	26.9894586494342	26.9021978047038	27.5743272584629	26.7963114569743	22.1697852875892	26.7424621324218	26.603714464951	26.8367482780143
WP_003512106.1	24.4262967031984	22.2985441352044	23.4707381857009	23.2437193917428	23.1080130909653	23.1442254545253	24.1973703248707	23.4090102104035	NA	23.4332747345317	21.856515729	23.0004397038258
WP_003516515.1	25.9567545068556	26.2829677724738	25.8649575537766	25.4034250268795	26.0981826459446	26.0386176141474	26.540881317473	25.5027771838076	25.0060393189872	26.0407288903801	26.2257970093537	26.0775233192029
WP_003517994.1	28.0942941242155	26.8854267702381	27.515824053333	26.801852811298	26.9699705101402	27.736588431692	26.7077480569143	27.4127721469251	27.6323672992368	27.4110631934959	27.0466093560983	28.3252455885251
WP_003518885.1	26.0949053305669	25.3850853732921	25.2499917674449	26.9033096563131	25.5615226890492	25.0797172971243	25.1410769409574	26.7835845030197	25.649994369428	25.1709372397444	24.2271051589091	25.1431663954026
WP_003515698.1	26.6151765774209	26.5710773525109	25.9174296834147	26.6556028216249	26.8111940754681	25.5920661526059	26.2692062050157	25.8750418184067	24.8303834790801	25.0193838739883	26.7382262905187	26.1857397558202
WP_003516243.1	25.6512180328398	24.9168234735473	24.572485773201	25.3643558196057	25.1275039093209	25.5775238955304	25.4155148747907	24.7269055581581	24.1450986515034	24.2235308401522	NA	24.0915990357319
WP_003517719.1	23.8611951012595	24.5272244512421	24.2078939793975	24.7647147453618	24.3831321499418	25.0060924420308	23.6110380150604	23.2891919271672	NA	24.3192749868045	23.5496267407379	23.2710013408516
WP_003513578.1	27.7463897830689	27.7358372940712	28.1125557685748	27.3771175828027	28.1971043714819	27.5157652421141	26.9826509593954	28.0047437913922	NA	26.4391589026178	27.1271118854803	28.1264489319488
WP_003513182.1	26.9311662793074	27.5129562418689	26.6397668460147	26.8607790105089	27.1611660139004	26.8405648066753	26.8287317375025	27.2586805108788	27.3621529554592	26.9386326858454	26.8261690986462	27.0431739460436
WP_003517791.1	24.6839262000349	24.361036549195	24.9369915750296	24.1426244439718	24.5715464348633	24.2083295081674	23.5837006272132	23.9665049056695	24.3217487208939	24.332174193902	23.0190456218251	24.6817144763075
WP_003519168.1	26.6535302279321	26.4723841086998	26.716865561836	26.6867196914768	25.3825237460841	26.3045021769656	25.8463690867064	25.951053258458	25.8602897270899	26.120408387839	25.7144534879085	26.2603995628685
WP_003513964.1	31.9050685048786	31.8392474719663	31.8086728534421	31.3644667055624	30.4845259681536	31.4178053503865	31.699954054652	31.9300650902368	31.971231848327	31.9535976172823	31.7989489035439	31.5387833762165
WP_003517198.1	29.5878640765916	29.509877745975	29.5576610438668	29.7804020682931	29.0519610201602	28.6521872327163	29.9367569513191	29.1386953161693	28.0955280192731	30.4210965277882	28.7611573262961	29.1369975587252
WP_003518631.1	28.1340912272571	27.8714310983651	27.9297964068887	28.1487869980687	28.1015664758016	27.402317857895	27.7990407691431	27.9052836179357	27.2743330420474	27.715409823213	27.2598062858519	27.6079676798327
WP_003513825.1	29.3569477622782	29.0980164932824	29.0771560546982	28.6493435222239	28.8414302788454	29.006097113488	29.2739735275687	29.3691948680108	29.5332634154883	29.6159122524903	29.0571446650936	28.7680875566955
WP_003518355.1	24.6072938934345	24.5320631839407	23.9902933892718	24.5533373688877	24.8979866621659	24.5415756123488	24.8566865226406	25.379429943826	25.1202835780089	24.9288145225447	24.1437947896588	24.3024465979542
WP_037294696.1	25.7040238490844	26.147565853487	27.0589727846426	26.6125446808846	25.6729641285044	26.0461742046233	26.0612708546338	26.0982562561687	25.755864463223	26.5635005764292	26.0519064414521	25.4096487697307
WP_003512202.1	25.4488584288626	NA	23.3359263397117	24.2991883694083	25.4686451830902	23.4504418756467	NA	25.4143637297308	NA	25.2203102118081	NA	26.1677352279186
WP_003514117.1	25.642705648803	25.5845981170266	26.0357404442853	26.2494040108309	25.9617950377539	25.4710997339628	25.1331540686318	24.8624254183083	25.1639423455567	24.9114108641187	24.412226553345	26.1359266044446
WP_003518642.1	27.4519113744064	27.2007996743884	27.6452131768658	27.6900903825139	27.7159709892997	27.7877636063683	27.3119430778802	27.7656739102104	26.5049689195407	26.9915405876216	27.3356825629202	27.7490245362307
WP_003518396.1	21.6972205832413	23.2845953110914	22.8375127564132	22.2233390695668	23.4342465605252	23.8078532272747	22.492518624062	22.671340893445	20.7740537531176	21.5228371614423	21.1852937507743	23.1195240353029
WP_003512660.1	28.5226043088548	27.9292447124102	27.9135739975017	28.598322771016	28.6374082946768	28.3576366187517	28.2610775790135	29.0602728580437	27.6404300494454	28.9490690945629	28.6589422417384	28.4919567727406
WP_003517011.1	25.2686044350148	26.3468576991061	26.2930400667228	25.1437342773512	26.5551034183981	24.5039753531913	25.4017157494248	25.9993392918925	23.6503412295084	28.092177542557	26.0239659534103	NA
WP_003516241.1	28.2225762967735	28.3017462460633	28.0661148248382	28.1308487034745	28.5906426315982	28.2156814929526	28.1517627859124	28.9667628826121	28.3500396581594	27.7786048553218	27.864550213005	28.7623432096422
WP_003514656.1	30.6726147903309	30.8848309554716	31.2198479874291	29.4693827667331	30.9587239229974	30.6814508105666	30.6092251494086	31.2990020097668	30.6266230592876	30.2509497692513	30.6037973048487	31.3154134152092
ADU73149.1	23.984224156748	24.366211340542	24.3616875510599	24.7476578621418	24.2096677686265	24.0880903812322	24.9495689046162	24.0422886509089	24.4118810853537	24.2952844835343	23.8017200490645	24.9561500679688
WP_003516246.1	25.996848289913	25.9746289716463	26.2094261216913	25.6809416770724	26.1966202554226	26.5959153786974	25.6877362020903	26.1766086439674	26.7530582869574	26.5590484746799	26.7120691982132	26.1478853439203
WP_003512057.1	23.2143827536949	24.5681119102776	26.8413286977762	24.5356688699375	23.3565499880361	24.6842741787608	27.1047619004117	23.566595007349	25.25637301376	24.2008916149987	NA	24.438384659223
WP_003517537.1	27.1333345603767	27.5783554511967	27.2058478166607	27.3056167676626	26.8772240953536	26.8628140476042	27.1113197093589	27.1922139798434	26.8464629436241	27.6430740913532	26.8500756696313	27.561188062998
WP_003518361.1	23.5972244736942	23.6740611476696	23.237903003406	24.3121303996831	24.0589438218424	25.3522694085915	24.7464505225018	24.1150990084288	23.8687927976213	24.1695891596369	NA	24.1237932395401
WP_003514207.1	33.4459790781468	33.4459790781468	31.7590659877987	33.4459790781468	31.9607913805384	33.4459790781468	33.4459790781468	33.4459790781468	33.4459790781468	33.4459790781468	33.4459790781468	33.4459790781468
WP_003516251.1	25.9505611164824	25.5036923647351	26.0478052265867	25.9070294190969	25.7543753336523	25.9035446410733	25.2970875724068	26.029607286335	24.9488285118205	25.9060580527205	24.9570727760244	25.0781351120324
WP_003519286.1	24.3716261568539	23.9831544436817	24.3980683072689	24.4155693840888	24.3024112898959	24.6538330017751	26.3054237410512	24.8181484089069	24.8259432331106	24.8347927453756	23.7557421280797	26.4860146841343
WP_003516249.1	26.7610386080037	26.6787039738396	26.9164817956384	27.0652966021292	26.7524335844989	26.9285321302579	27.0743160469419	27.2050103190167	26.3723073871453	26.4071467036483	25.869954076725	26.204181974962
WP_003516525.1	29.6332098889159	30.1130820717914	30.2179058511638	30.2435063473955	30.8350347633322	30.0671206158683	30.1254600999047	29.9353106600293	29.7260883648607	30.0745361925792	28.6331405417662	29.7167351228425
WP_003516913.1	25.4786740187352	25.8162906879472	25.7580345485877	25.1480393543109	26.079086609757	24.6621981128102	24.7589584186898	NA	25.5529901450501	24.3826507549022	25.7547943995051	NA
WP_003517512.1	23.8873485509581	24.7024752108746	25.3491289275697	24.0620047811784	23.8365921307816	23.9907163187827	23.5186942518239	NA	NA	22.8634929269355	NA	24.4839038309689
WP_003513222.1	27.7865546623602	27.8127594648579	28.5636181846094	27.7828248953735	26.8545387518923	27.8021096181837	26.3888909886655	27.5439082907262	24.5757171979312	27.3853487152244	25.3935296826522	26.544654298143
WP_003512864.1	27.8285963439151	26.6843967081273	27.2705032840895	26.7142957519027	26.5456832616692	24.1806125817364	23.4764346383845	26.4747125020541	26.4956122501419	24.2694488518154	24.9624034832081	25.997981622292
WP_003514987.1	24.8034070434942	24.2418833474425	23.9134687188151	24.9985081671544	24.7516681010087	25.0395979505628	25.1664774893765	23.902762064384	25.0493766357455	24.9707756347934	24.8321914500478	23.2974394733346
