Protein	logFC	AveExpr	t	P.Value	adj.P.Val	B	PUF
WP_003519243.1	0.383873035714288	20.4122029591837	0.589655031693001	0.561228134175707	0.706491421313028	-6.61443822882715	Yes
WP_003514437.1	0.539071428571432	20.1395635076531	0.588255665496092	0.562150849886093	0.707198758521657	-6.61527505861724	No
WP_003516311.1	0.548179017857141	20.7271155484694	0.584522028258931	0.564616560466898	0.70984506639841	-6.61749836100566	No
WP_003519717.1	-0.663183482142859	20.7230294515306	-0.58361238516945	0.565218133018863	0.710145859433956	-6.61803795402709	Yes
WP_003515509.1	0.123678660714287	26.9334930102041	0.581260086823406	0.56677529668612	0.711646112431003	-6.6194295380911	No
WP_003518120.1	0.473714107142854	25.4789064795918	0.576934938630004	0.569644154039693	0.714790359742509	-6.62197399493351	No
WP_003514378.1	0.995370714285713	21.0378068367347	0.574927728803186	0.570978037629719	0.716005728569577	-6.62314855587259	Yes
ADU73149.1	0.275966339285709	24.4844620408163	0.574287554373232	0.571403796599069	0.716081484229012	-6.62352233134645	No
WP_003514703.1	0.820896250000004	21.5334744897959	0.573334112813672	0.572038197842772	0.716338655823631	-6.62407826289391	No
WP_014522611.1	0.401424196428575	25.8916458992347	0.572814105632748	0.572384350845249	0.716338655823631	-6.62438108997829	Yes
WP_003513220.1	0.410214464285708	25.9033379209184	0.571998359276883	0.572927582237538	0.716338655823631	-6.62485560355781	Yes
WP_003517043.1	-0.19457214285714	24.6847197576531	-0.571390423965171	0.57333259535558	0.716338655823631	-6.62520880783817	No
WP_003517090.1	-0.422852410714285	20.0984736352041	-0.570555917182035	0.573888788665561	0.716338655823631	-6.6256930537002	No
WP_003511531.1	-0.575103392857145	24.0055556632653	-0.570496492857611	0.573928404989689	0.716338655823631	-6.62572751010121	No
WP_003515688.1	0.475817767857144	22.0198842984694	0.570138103208926	0.574167361377002	0.716338655823631	-6.62593524363171	No
WP_003512704.1	0.484341160714287	21.6379940943878	0.5675149860799	0.575917854191975	0.718065517949281	-6.62745182055194	No
WP_003515423.1	-0.338079464285713	20.1237232142857	-0.562112403735837	0.579531625304847	0.721348439697661	-6.6305539509216	Yes
WP_003513895.1	0.993491339285711	21.7060288137755	0.562041403416123	0.579579192702902	0.721348439697661	-6.63059452683962	Yes
WP_003514618.1	-0.212736428571429	31.2496256377551	-0.561928263219651	0.579654996185621	0.721348439697661	-6.63065917494549	No
WP_003516310.1	-0.26216901785714	26.2394404591837	-0.557844972975487	0.582394100706054	0.724297231842555	-6.63298388814848	No
WP_003514876.1	0.712330357142854	21.6423885331633	0.556738978992136	0.583137118999655	0.724761416131467	-6.63361071832177	No
WP_003520544.1	0.393779464285714	20.0247506760204	0.555479248392182	0.583983993293694	0.725354009414221	-6.63432320561207	No
WP_003511976.1	0.368270357142855	28.6722667219388	0.554841684394709	0.584412838781699	0.725426956309139	-6.6346832050638	No
WP_003516319.1	0.170370892857143	26.066412755102	0.551959491417819	0.586353440342694	0.72716287473547	-6.63630561027466	No
WP_003517280.1	0.190319285714288	25.3055708928571	0.551662899193609	0.586553318855499	0.72716287473547	-6.63647209731876	Yes
WP_003517235.1	0.222952321428565	25.7860514540816	0.549921024782405	0.5877278770673	0.728158431764796	-6.63744811123728	No
WP_003518381.1	0.376293482142852	20.001354872449	0.548769724131494	0.588504843938685	0.728660451118018	-6.63809156321418	No
WP_003516691.1	-0.706942321428574	21.1027403954082	-0.548167482381759	0.588911474450869	0.72870359212355	-6.63842762791543	Yes
ADU73992.1	-0.825246964285714	23.9841890943878	-0.546974954149745	0.589717071408766	0.728787321641557	-6.63909202587808	No
WP_003512222.1	-0.562660892857146	25.268289744898	-0.546966473852516	0.589722802103831	0.728787321641557	-6.63909674549439	No
WP_003514814.1	-0.504610714285711	21.7087363903061	-0.544785518323864	0.591197525810875	0.730149433263589	-6.64030816660059	No
WP_003517067.1	0.18120714285714	23.7226232908163	0.544232872008213	0.59157150261763	0.730151224893297	-6.64061438780286	No
WP_003521240.1	0.208108125000003	26.981877755102	0.543149034309889	0.592305274191256	0.730596813980404	-6.64121406300513	No
WP_003512917.1	-0.203231785714291	31.9205522831633	-0.541571674199055	0.593373962013515	0.731454695312257	-6.64208471793954	No
WP_003518959.1	0.359417142857147	21.1497834566327	0.540253350669036	0.594267870437694	0.732096182311678	-6.64281049997581	No
WP_003512963.1	0.132517232142852	26.4212155867347	0.537778823694077	0.59594753107169	0.733704246796805	-6.64416815719629	No
WP_003515572.1	-0.226047142857148	26.1165213392857	-0.536588539607435	0.596756294404716	0.73413148833271	-6.64481904671899	No
WP_003518390.1	0.358256785714282	28.6767322959184	0.536165788643501	0.597043669593031	0.73413148833271	-6.64504988362596	No
WP_003513487.1	-0.766653035714292	23.1874728061225	-0.53328775385495	0.59900186637604	0.736077528587485	-6.64661667799883	No
WP_003520913.1	0.184346875000003	27.8765532142857	0.530419413417854	0.600956552767891	0.738016819188638	-6.64817001351809	No
WP_003517183.1	0.128029107142858	29.3744526913265	0.5276609719144	0.602839241428801	0.739865318221947	-6.64965612665792	No
WP_003517725.1	0.559825089285717	22.851684744898	0.526904517056484	0.603356030790849	0.740036182947474	-6.6500623467998	No
ADU73817.1	0.553844910714286	22.7111496428571	0.525805593134357	0.604107164187887	0.740371309990812	-6.65065146162234	No
WP_003516864.1	0.401374553571433	23.7610231122449	0.525399655471158	0.604384742849642	0.740371309990812	-6.65086877452057	No
WP_003514209.1	-0.29457580357143	20.8031076913265	-0.523929576671868	0.605390488045008	0.741140135270591	-6.65165438959881	No
WP_003512582.1	-0.191812410714288	30.9514066581633	-0.522644556093699	0.606270281616995	0.741753902602566	-6.65233934934909	No
WP_003515894.1	-0.279328571428572	25.0324621556122	-0.51776857882349	0.609614172900449	0.745301918148446	-6.65492347550832	No
WP_003513339.1	-0.200690625	27.3031955994898	-0.517307608452028	0.609930753423524	0.745301918148446	-6.65516655286633	No
WP_003517940.1	-0.248376071428567	23.5934948341837	-0.515785259834863	0.610976809646194	0.746006115819346	-6.65596781057731	No
WP_003515023.1	-1.32384133928571	24.823569502551	-0.515361301445821	0.611268276533607	0.746006115819346	-6.65619054203292	No
WP_003513001.1	0.731068124999997	22.2293012882653	0.514239966291969	0.612039499227185	0.74648252550422	-6.65677878619068	No
WP_003513973.1	-0.822537589285716	22.648866619898	-0.513471488358921	0.612568301819758	0.746662855451944	-6.65718120129487	No
WP_003516257.1	-0.171449107142852	27.296895369898	-0.51285181683027	0.612994865089124	0.746718418629386	-6.65750526546587	No
WP_003515912.1	0.122530982142855	28.8206183290816	0.510651308845685	0.614510758539383	0.747830644224203	-6.65865295646798	Yes
WP_003514599.1	0.281442142857141	26.2288336862245	0.510418841880506	0.614671004002648	0.747830644224203	-6.65877391971816	Yes
WP_003519238.1	0.842835178571427	23.5257927678571	0.509022074514707	0.615634244700489	0.748537915392655	-6.65949958880221	No
WP_003515542.1	-0.658172767857142	25.7364895280612	-0.505874313077041	0.617807598813123	0.750575566912615	-6.66112783508116	No
WP_003517221.1	-0.266039196428572	26.0093044770408	-0.505278369814477	0.618219467504769	0.750575566912615	-6.66143498788645	No
WP_003516495.1	0.307055446428571	23.4025373596939	0.504931942742677	0.618458949267282	0.750575566912615	-6.66161337585083	No
WP_003519426.1	0.229944642857141	20.0624380229592	0.502096778313287	0.620420495130496	0.752490204489958	-6.66306881027916	No
WP_003513565.1	-0.25579732142857	27.474991505102	-0.501448514157089	0.620869410916042	0.752568982928535	-6.66340047173348	No
WP_003516468.1	0.171670267857145	28.1728300127551	0.499143735650287	0.622466664002708	0.754038727716506	-6.66457623687929	No
WP_003517713.1	-0.725515535714287	20.4763576147959	-0.498382755113536	0.622994454471137	0.754211939940351	-6.66496328192721	No
WP_003517004.1	-0.166859330357141	29.2828328125	-0.497715497168762	0.623457412234232	0.754306498752528	-6.66530218308998	Yes
WP_003517434.1	0.117191160714285	28.311714005102	0.494236364949643	0.625873877360657	0.756762985581053	-6.6670620424959	No
WP_003518938.1	0.799647410714286	21.2543154081633	0.492972358823958	0.626752870033959	0.756923512723048	-6.66769842685187	No
WP_003511902.1	0.581671160714286	20.8035399489796	0.492572054274156	0.627031360750159	0.756923512723048	-6.66789963415913	Yes
WP_003516107.1	0.605041875000001	22.7064833545918	0.492379707164565	0.62716519625624	0.756923512723048	-6.66799625776202	No
WP_003518909.1	-0.602227946428574	20.6374548596939	-0.489701456976448	0.629030086861222	0.758670658513883	-6.66933781148296	No
WP_003517565.1	0.451270535714286	20.1879924617347	0.489108384334621	0.629443391169047	0.758670658513883	-6.66963391695869	Yes
WP_003515892.1	0.243692946428574	25.2818019770408	0.488634014965854	0.629774061939841	0.758670658513883	-6.66987050418125	No
WP_003517276.1	0.506953749999997	20.9071932142857	0.487629014051028	0.630474883954893	0.7590483860882	-6.6703709963738	No
WP_003512710.1	-0.283347410714285	24.9759603571429	-0.48662387834522	0.63117615495409	0.759426190122784	-6.67087054658312	No
WP_003512055.1	0.548148839285716	21.6703781887755	0.482893945833305	0.633781577782737	0.762093185554702	-6.67271549161207	Yes
WP_003521100.1	0.877404910714283	24.4467360841837	0.480218422097143	0.63565346885584	0.763875413217318	-6.67403032770892	Yes
WP_003515536.1	0.294542946428574	26.1722210331633	0.478716457611942	0.636705387030406	0.764670685404165	-6.6747653034895	No
WP_003516286.1	0.310365803571436	23.9961571045918	0.47649239852313	0.638264468250421	0.765796479683758	-6.67584948747502	No
WP_003513132.1	0.333992857142853	27.6825896938775	0.476264664350999	0.638424208062888	0.765796479683758	-6.67596022405075	No
WP_003518584.1	-0.153106875000002	26.3116378954082	-0.475110467549594	0.639234072763069	0.766298949611997	-6.67652065865698	No
WP_003514641.1	0.219988749999999	30.568097372449	0.474473406849857	0.639681275554763	0.766366320346782	-6.67682942056111	No
WP_003517661.1	0.446296785714285	21.4138425510204	0.4723890012806	0.641145458985026	0.767141328707928	-6.6778368237468	No
WP_003516317.1	-0.383352946428566	28.3939456887755	-0.471833610519552	0.641535843089992	0.767141328707928	-6.67810451313399	No
WP_003519538.1	-1.38887348214286	21.8539656377551	-0.471539899856406	0.641742335048187	0.767141328707928	-6.67824595212876	Yes
WP_003515456.1	0.134204464285713	26.0272131760204	0.471324535416179	0.641893764837246	0.767141328707928	-6.67834960792985	No
WP_004463712.1	-0.267683928571426	23.7574464413265	-0.469066994124015	0.643482071402817	0.768288959747212	-6.67943337765693	No
WP_003518136.1	-0.503836339285719	21.7737058163265	-0.468845504075513	0.643637995869859	0.768288959747212	-6.67953943272676	No
WP_003511675.1	0.838875535714291	23.493989744898	0.467018671900334	0.644924686351745	0.769356290474389	-6.68041229295516	No
WP_003515764.1	-0.131013839285714	28.0466534693878	-0.465881968917326	0.645725872325175	0.769843497419308	-6.68095372270399	No
WP_003513402.1	0.433774553571425	21.2586786479592	0.462319894273445	0.648239379371619	0.772326073843668	-6.68264201229373	No
WP_003515294.1	-0.365712053571428	20.1766095663265	-0.461814590558702	0.648596284462591	0.772326073843668	-6.6828804776262	No
WP_003512578.1	-0.768208839285709	21.980917372449	-0.455187108043756	0.65328534224964	0.777437322895746	-6.68598445769988	No
WP_003511915.1	0.299549151785715	25.9608485140306	0.453772671276392	0.654287983929523	0.777836549790575	-6.68664120583041	Yes
WP_003517936.1	-0.442597321428572	20.5767175637755	-0.453594224141555	0.654414525818704	0.777836549790575	-6.68672391944559	No
WP_003521881.1	-0.305288839285719	20.4978475765306	-0.453034597786976	0.654811441342196	0.77783662123073	-6.68698310964623	Yes
WP_003512783.1	-0.78864875	22.4300065433673	-0.451160714453034	0.6561412523714	0.778909725541856	-6.68784870868877	No
WP_003516214.1	0.127167678571425	27.5273784056122	0.450478891122065	0.65662540078225	0.778909725541856	-6.68816278769195	No
WP_003512502.1	0.199838571428572	24.8190335459184	0.449327505418698	0.657443324820895	0.778909725541856	-6.68869210948237	No
WP_003517036.1	-0.765528482142859	22.8590329336735	-0.448751884022982	0.657852400345522	0.778909725541856	-6.68895623866347	No
ADU74708.1	-0.497457723214282	22.5736385586735	-0.448656097675937	0.657920483222825	0.778909725541856	-6.6890001588359	No
WP_003515387.1	-0.595386874999996	23.6656627295918	-0.448404627118418	0.65809923749863	0.778909725541856	-6.68911541985806	Yes
WP_003513995.1	0.714309910714285	22.3744360586735	0.445777834863408	0.659967700696716	0.780649784771009	-6.690315609833	Yes
WP_003511913.1	-0.517142633928572	24.3701804655612	-0.444927743352353	0.660572864903339	0.780894339692729	-6.6907025356441	Yes
WP_003514311.1	-0.866312232142857	25.1635652040816	-0.443607340505365	0.661513304614517	0.781534705873691	-6.69130208834181	No
WP_003519286.1	-0.229712499999998	24.5900277168367	-0.441867560952084	0.662753310456946	0.78252800511784	-6.69208939293561	No
WP_003514654.1	0.154990982142856	30.7295391454082	0.440518969568253	0.66371518114076	0.782831475186114	-6.6926975807273	No
WP_003517046.1	-1.0337025	26.1585857015306	-0.440250849417697	0.663906485982917	0.782831475186114	-6.69281827981291	Yes
WP_003517654.1	-0.140971607142859	26.6916621428571	-0.439827573807639	0.664208542466586	0.782831475186114	-6.6930086778849	No
WP_003515342.1	0.344203571428572	20.6887199234694	0.438573089353219	0.665104105113066	0.783415893041832	-6.69357191333848	No
WP_003517254.1	1.11915169642857	24.2574500765306	0.436251941490215	0.666762491522169	0.784897587617689	-6.69460988631427	Yes
WP_003517391.1	0.467984285714284	23.2827357142857	0.433587857713672	0.668668038195483	0.786611912835893	-6.69579453840475	No
WP_003516413.1	-0.334704642857137	23.4660318367347	-0.433094102728847	0.669021458519099	0.786611912835893	-6.69601331517751	No
ADU73917.1	0.800807410714285	23.5964971045918	0.429567736104153	0.671547835103752	0.789108966908485	-6.69756867631372	Yes
WP_003517142.1	0.106481160714285	26.2094935076531	0.427868817090366	0.672766400101422	0.789345551294838	-6.69831354711784	No
WP_003517014.1	-0.296662946428576	27.2293398469388	-0.42776835300845	0.67283848763655	0.789345551294838	-6.69835750345743	No
WP_003517464.1	0.686553660714285	25.8598065178571	0.426906884300821	0.673456762150488	0.789345551294838	-6.69873400742847	Yes
WP_003512317.1	-0.100273749999999	29.0803530994898	-0.426588764650028	0.673685135607467	0.789345551294838	-6.69887285247653	No
WP_003517306.1	-0.381919910714284	20.5400314795918	-0.42648057616901	0.673762809855236	0.789345551294838	-6.69892004871953	No
WP_003518280.1	0.65635133928571	25.4158728826531	0.42472540444246	0.675023458748204	0.789924433035731	-6.69968408071823	Yes
WP_003517071.1	-0.311273928571428	20.6004035331633	-0.424670412847213	0.675062972109617	0.789924433035731	-6.69970796864519	No
WP_003517711.1	-0.442098928571426	21.0176286989796	-0.420408547213323	0.678128169418659	0.793037716026594	-6.70155002969886	No
WP_003520919.1	-0.52424107142857	21.4732707653061	-0.419659874064092	0.678667215637688	0.793194837596821	-6.70187173219172	No
WP_003518000.1	0.560912321428567	24.2356967346939	0.415667066923797	0.681545002278916	0.795673486373531	-6.70357789439024	No
WP_003514677.1	-0.117170625	31.1427537627551	-0.415590979974936	0.681599889602632	0.795673486373531	-6.70361025108041	No
WP_003515873.1	0.240494553571434	23.7069151147959	0.413257522078567	0.683284062836444	0.797164739975852	-6.70459974316762	No
WP_003518528.1	-0.751692232142858	22.6219829336735	-0.411893252433305	0.684269504865556	0.797839517868227	-6.70517571341633	Yes
WP_003512791.1	-0.25932071428571	23.5343769515306	-0.407570333460519	0.68739582793075	0.801008218040589	-6.70698838038198	No
WP_003517389.1	-0.413843571428572	25.8547718112245	-0.40579701648144	0.688679941336416	0.80202773916778	-6.70772650918503	No
WP_003513362.1	-0.420286607142856	23.8705027040816	-0.402910122909629	0.690772477718706	0.803986969316309	-6.70892136995664	No
WP_003519241.1	0.0999500892857128	28.2657406760204	0.399072462785746	0.693558073705383	0.805966768488777	-6.71049672551452	No
WP_003517627.1	-0.189574999999998	25.920208125	-0.398956858069997	0.693642055152335	0.805966768488777	-6.71054395051093	No
WP_003513418.1	-0.106506250000002	27.5089803826531	-0.398867308581147	0.693707111449269	0.805966768488777	-6.71058052256921	No
WP_003518001.1	0.426535446428574	24.692217627551	0.397485130849698	0.694711547126591	0.806655587895804	-6.7111439779756	No
WP_003518883.1	0.348399553571426	20.2138784311224	0.396724810799414	0.695264319707722	0.806819459222697	-6.71145310605162	No
WP_003518362.1	-0.544599285714284	22.5743907653061	-0.394539941738894	0.696853738020597	0.808185400307911	-6.71233817334444	Yes
WP_003517741.1	-0.353873482142852	25.3334238903061	-0.392277641464135	0.698500982487302	0.809616750842762	-6.71324952714875	No
WP_003517967.1	-0.387723749999999	20.3232178571429	-0.391090031229716	0.699366322371775	0.810140657120969	-6.7137258794595	No
WP_003517102.1	0.404337142857141	22.5469075	0.387957483905561	0.701650817709204	0.812306912409947	-6.71497551283508	No
WP_003512286.1	0.305015892857138	24.7194159183673	0.386226455776557	0.702914454196309	0.813289451136225	-6.71566179952062	No
WP_003513335.1	0.301732142857148	20.8786247066327	0.381315365783732	0.706504269969963	0.816960689758777	-6.71759237260567	No
WP_003515767.1	-0.0745028571428605	28.934330127551	-0.379447097722727	0.707871738072192	0.817709882841528	-6.71832039438233	No
WP_003513676.1	0.610422232142859	21.450448252551	0.379290278358621	0.707986566929629	0.817709882841528	-6.71838134274592	No
WP_003512125.1	-0.449109553571429	22.0404686607143	-0.378396848798303	0.708640903735895	0.817983610908336	-6.71872810254766	No
ADU74998.1	0.231283928571425	25.4083846811224	0.374975283711872	0.711148934570306	0.820221102001371	-6.72004861988062	Yes
WP_003517218.1	-0.342202678571425	20.138392002551	-0.374610853230292	0.711416261939965	0.820221102001371	-6.72018857002337	No
WP_003512062.1	-0.440568392857138	25.4446932015306	-0.371519244466404	0.713685626506774	0.822353808320562	-6.72137041619247	No
WP_003517341.1	-0.256076964285718	25.6364126785714	-0.369418078923382	0.715229511923302	0.823606382486803	-6.72216811819786	No
WP_003514218.1	-0.173472321428576	25.0009842091837	-0.36889629842732	0.715613096619911	0.823606382486803	-6.72236551801568	No
WP_003514025.1	-0.510229285714281	21.5105119770408	-0.368214117084945	0.716114714877335	0.823700024154681	-6.72262318483085	Yes
WP_003513205.1	-0.575885892857144	21.153623380102	-0.366175417548674	0.717614580049306	0.824575289663359	-6.72339041382138	No
WP_003515445.1	-0.171120535714284	28.2427952806122	-0.366036174319388	0.717717063349842	0.824575289663359	-6.7234426620219	No
WP_003511673.1	0.372822857142857	20.595465369898	0.363294073601378	0.719736357381708	0.826410814568335	-6.72446757845081	No
WP_003518521.1	0.579178482142858	23.0634803061225	0.361883028922615	0.720776271258034	0.827120311279711	-6.72499201710612	No
WP_003517011.1	0.663725803571428	25.3212566836735	0.360713175666738	0.721638849599254	0.827625596965791	-6.72542528334561	No
WP_003516162.1	0.352567767857142	20.764548877551	0.359852609904192	0.722273619535399	0.827668980296046	-6.72574311676086	No
WP_003515482.1	0.369409374999996	24.8821036862245	0.359516986218204	0.722521237391089	0.827668980296046	-6.72586686949606	No
WP_003522908.1	0.539333125000006	21.1339407397959	0.358153827759041	0.723527272731633	0.828288838924066	-6.72636832622514	Yes
WP_003514292.1	-0.110380178571425	28.6467810841837	-0.357638751110912	0.723907541365779	0.828288838924066	-6.72655731404734	No
WP_003515875.1	0.212621249999998	27.3150632015306	0.355595143085513	0.725417003555566	0.829469150352245	-6.72730448826226	Yes
WP_003516298.1	0.394321785714286	20.4535369515306	0.355096474150945	0.725785506558215	0.829469150352245	-6.72748616662513	No
WP_003514647.1	-0.0664879464285697	31.0000645153061	-0.353873821855456	0.72668930042357	0.830018082068879	-6.727930544507	No
WP_003515283.1	-0.297618571428568	20.8136692729592	-0.351660192509526	0.728326664367558	0.831403763634487	-6.7287312404129	No
WP_003512178.1	0.704967767857138	26.3632798086735	0.351070276926506	0.728763233267441	0.831417891271352	-6.7289437812464	No
WP_003518536.1	-0.151057946428569	25.4311252678571	-0.349036173854822	0.730269296857273	0.832651437952447	-6.72967394188702	No
WP_003515583.1	-0.198976205357148	24.7017952232143	-0.34705925634155	0.731734084223538	0.832979462226042	-6.73037955331794	No
WP_003517139.1	0.122622500000002	30.3556362627551	0.346930393903482	0.731829600516014	0.832979462226042	-6.73042540990084	No
WP_003511598.1	0.12857125	25.6743732142857	0.346927216027896	0.731831956098594	0.832979462226042	-6.73042654055681	Yes
WP_003514483.1	0.33262660714286	20.5747781505102	0.346001865388357	0.732517981741488	0.83327640407041	-6.73075533504562	No
WP_003511951.1	-0.180427767857143	20.5680905739796	-0.345262507539924	0.73306628220751	0.833416422927332	-6.73101741834078	No
WP_003516975.1	-0.452969821428567	24.0358839540816	-0.344244879804633	0.733821182550494	0.833791024810996	-6.73137723393854	No
WP_003514667.1	-0.203738214285714	25.7268577040816	-0.341868833084957	0.735584858467442	0.835310731515751	-6.7322132711365	No
WP_003512903.1	0.712699999999998	22.2931025382653	0.336794509080895	0.739356365994922	0.839107398581383	-6.73397953609601	No
WP_003514852.1	-0.466380625000003	24.1715866836735	-0.335693126915925	0.74017585993827	0.839467313402962	-6.73435945054405	No
WP_003513303.1	0.28190160714286	25.1850909566327	0.335217174542094	0.740530094323327	0.839467313402962	-6.73452324590889	Yes
WP_003517581.1	0.167914017857143	25.7692105867347	0.332025415194447	0.74290712054085	0.841675119225472	-6.73561571983	No
WP_003517534.1	0.587423124999997	26.0241565433673	0.330565604688011	0.743995171692803	0.842420876093527	-6.73611193377779	Yes
WP_003518637.1	0.152285625000005	26.4378620408163	0.326041074031664	0.747370929837264	0.845754631917458	-6.73763613957957	No
WP_003512427.1	0.127756517857144	25.6070090816327	0.324811531690552	0.748289190432351	0.846305143247205	-6.73804674734244	No
WP_003513304.1	0.599180357142856	26.2216805102041	0.323460321306781	0.749298756055069	0.846958224837333	-6.73849621378014	Yes
WP_003517768.1	0.11874258928572	27.9232195535714	0.320194468433862	0.751740749783748	0.849228743271554	-6.73957490059879	Yes
WP_003515575.1	0.207217589285715	26.2724099362245	0.31803116536753	0.753359791452254	0.850567506478351	-6.74028345114121	No
WP_003516409.1	0.128881071428573	25.6194592219388	0.314456426516501	0.756037703031915	0.852015004515965	-6.74144385873311	No
WP_003519324.1	-0.238609017857144	20.3825683928571	-0.314443763694725	0.756047194599568	0.852015004515965	-6.74144794614367	No
WP_003513385.1	-0.180431160714285	25.6807199744898	-0.314040558892623	0.756349442054032	0.852015004515965	-6.74157801062086	No
WP_003513238.1	-0.117104017857137	25.0353175382653	-0.313998906782104	0.756380667274377	0.852015004515965	-6.74159143719426	No
WP_003515525.1	-0.438924999999998	22.6703600956633	-0.312416953413398	0.757566919562552	0.852861092672374	-6.74210007360212	No
WP_003514144.1	0.375601071428576	22.9571514923469	0.307343749282499	0.761375238734779	0.856656410975985	-6.74371404988897	No
WP_003517619.1	-0.132316339285715	27.497128252551	-0.306157802322684	0.76226639181104	0.857167026936109	-6.74408756565174	No
WP_003515507.1	0.148740892857141	26.8769307908163	0.303800666278515	0.764038606275896	0.858503365095369	-6.74482569714932	No
WP_003513534.1	-0.0980601785714299	30.0724178316327	-0.303412199711863	0.764330802087458	0.858503365095369	-6.74494680143973	No
WP_003516175.1	-0.0769063392857099	28.8796538265306	-0.300439858051183	0.76656771283504	0.860522747512416	-6.74586834045079	No
WP_003511651.1	0.352916607142856	23.6268810714286	0.299621090995405	0.767184262485801	0.860624626121272	-6.74612060844562	No
WP_003514304.1	-0.204180089285718	30.4437344770408	-0.299153211974169	0.767536656357135	0.860624626121272	-6.7462644586809	No
WP_003516977.1	-0.555091517857143	24.2433412946429	-0.296197343188703	0.769764119724938	0.861849615685876	-6.74716809022558	No
WP_003513792.1	-0.293737053571427	25.3248300892857	-0.296123167434195	0.769820042755028	0.861849615685876	-6.74719065180819	No
WP_003517410.1	0.393174107142858	20.9972913647959	0.295953048554992	0.769948304625494	0.861849615685876	-6.74724237464498	Yes
WP_003518982.1	-0.0834587499999948	30.8443343239796	-0.295186590845791	0.770526261993176	0.862004265700129	-6.74747504219323	No
WP_003515921.1	0.176124107142861	27.1201023852041	0.29456172099565	0.770997553851202	0.86203947835046	-6.74766428601654	No
WP_003515667.1	0.147525803571426	22.6062137244898	0.292949573422423	0.772213890529978	0.862784060353141	-6.74815069222002	Yes
WP_003513992.1	0.323212678571423	21.8675593239796	0.292512323748318	0.772543890775389	0.862784060353141	-6.74828215953528	No
WP_003512702.1	0.744940178571429	23.024999247449	0.289782990151031	0.774604758143865	0.864427196514067	-6.74909837971934	No
ADU73895.1	-0.631800357142861	21.7582283290816	-0.289395824903711	0.77489723687511	0.864427196514067	-6.74921354826797	Yes
WP_003516233.1	-0.274110178571433	24.1832683928571	-0.288059530006246	0.775906984314271	0.865061256687128	-6.74960987663851	No
WP_003518483.1	-0.120339732142853	29.05987	-0.285634049660251	0.777740787221145	0.866612815777967	-6.750324591804	Yes
WP_003514433.1	0.256720178571427	20.4755739158163	0.284684599541029	0.778458986817614	0.866920235319615	-6.75060273188086	Yes
WP_003516517.1	-0.103364821428574	25.8259551658163	-0.281329978961874	0.780998160592489	0.869254057218216	-6.75157809952697	No
WP_003512019.1	0.0886954910714266	26.4773633227041	0.280298815386823	0.781779169617473	0.869629496282773	-6.75187560714529	No
WP_003512814.1	-0.264899910714288	20.4666534821429	-0.275339762313785	0.785538450932249	0.873315577894049	-6.75329121966507	No
WP_003513279.1	-0.0911698214285721	30.4706698979592	-0.273502146146814	0.78693284406385	0.874369826737612	-6.75380941265793	No
WP_003513203.1	-0.0832621428571407	26.8917323214286	-0.271294353652282	0.788609093183576	0.87573587684975	-6.75442743376714	No
WP_003516869.1	0.206227142857141	20.4613289668367	0.266964059367564	0.791899862864602	0.878892260030929	-6.75562514740269	Yes
WP_003512248.1	-0.0479040178571459	27.9861015433673	-0.265609416199991	0.792930128436913	0.879537663687804	-6.7559958951969	No
WP_003513207.1	0.109806696428571	28.9574022959184	0.263513339827608	0.794525046274218	0.880431347718367	-6.75656586952243	No
WP_003517285.1	0.0717873214285731	27.9607660714286	0.263369916910965	0.794634211282546	0.880431347718367	-6.75660470566634	No
ADU74294.1	-0.431532053571427	20.7213289030612	-0.262587504090406	0.795229812974768	0.880593465214997	-6.7568161978823	Yes
ADU73379.1	-0.209198392857147	25.3677222831633	-0.261064633053457	0.79638944385731	0.881379621660264	-6.7572260483991	No
WP_003514559.1	0.243341160714291	20.814120497449	0.260181795596574	0.797061923981611	0.881626055871308	-6.75746256162362	No
WP_003518858.1	0.117686696428578	26.4952472959184	0.258344476218246	0.798461972618799	0.882317617328041	-6.75795222836519	No
WP_003515760.1	-0.202802321428567	25.7026136352041	-0.258179819243494	0.798587476091809	0.882317617328041	-6.75799594292024	No
WP_003516984.1	-0.0427637500000024	29.262335994898	-0.255188756359223	0.800868262675093	0.883841540110266	-6.75878521293243	No
ADU74579.1	0.201266160714287	24.369621505102	0.254748508877876	0.801204119792289	0.883841540110266	-6.7589006117482	No
WP_003517769.1	0.33322008928571	22.5461404464286	0.254237697303318	0.801593858163211	0.883841540110266	-6.75903425872165	No
WP_003512947.1	-0.169755178571428	20.7256626530612	-0.254006151621122	0.80177053995717	0.883841540110266	-6.75909475168226	Yes
WP_003517930.1	-0.183191874999999	26.7778151147959	-0.252706337581008	0.802762568440639	0.884437680800255	-6.75943332001011	Yes
WP_003513990.1	0.352636785714285	20.6021382015306	0.248791803107767	0.80575221536383	0.887232776468038	-6.76044252220873	Yes
WP_003513159.1	0.386925178571424	21.5815108035714	0.246426557221715	0.807560097000013	0.888724194340272	-6.76104471000859	No
WP_003515527.1	0.0867020535714254	24.9432197066327	0.244974553179824	0.808670484203218	0.889344888908761	-6.76141155367638	No
WP_003517447.1	0.0550151785714306	28.4235694260204	0.244502453480365	0.809031600471592	0.889344888908761	-6.76153036345415	No
WP_003515985.1	-0.284589017857144	21.4883853954082	-0.242721926633904	0.810393942526039	0.890343120712465	-6.76197640394109	No
